question_id,content
25353379,孩子个子长的矮点，是不是缺钙？具体且有解决的方法
7581318,全部症状：双腿萎缩，脚脖到脚尖无力发病时间及原因：一年多了治疗情况：没查出是什么病，在沈阳医大一院看的
31805763,鼻子时常有血丝？从过年开始鼻子老是有血丝，去浙二看了鼻腔镜医生说好的，去东方医院去拍了ct说我有筛窦炎，开了药但仍然没好转，经常有血丝早上偏多，但单侧鼻塞有好转。我还做了eb病毒显示是阴性的。
7231467,全部症状：腰疼脚疼脚小腿有肌肉萎缩的现象发病时间。2010年11月治疗情况：中医按摩牵引
31905548,宝宝支气管炎发烧好后喉咙总像有痰，可以吃小儿肺热咳喘口服液吗
26799617,做爱时间不到五分钟是怎么回事？做爱时间不到五分钟是怎么回事。
14474029,什么叫窦性心律。我检查是的。需要服药吗？
44876493,在没怀孕之前有囊肿。去医院检查、医生说对怀孕没有事、然后怀孕两个月再次去医院检查、又没有了、这对宝宝和以后分娩有什么影响吗？
8384155,全部症状：本人在高血压、脑血栓（比较轻，症状是头痛），最近左上肢疼痛，胳膊不能抬起，有医生说是肩周炎，有说是颈椎病（CT结果仅有轻微增生，但肌肉僵硬），怀疑与脑血管病有关联发病时间及原因：1个多月治疗情况：贴膏药、打针、中药洗，但效果均不明显
25411640,头部CT，可以检查出头部的哪些问题
24705465,蹲下去在站起来头很晕每次一蹲下去在站起来头就特别的晕，有时候头还疼、以前有个贫血，但不知道现在有没有
44509150,怀孕后发现有甲亢生下小孩tsh偏高会有什么影响
27478322,脊椎病骨质增生脊椎病骨质增生做牵引时沙袋需要多重
47493196,腰椎间盘突出困扰我两年了我是腰五骶一中央型突出右侧腰疼屁股的位置右腿也有点麻请问怎么治疗用什么中药好我吃了一些偏方中药和贴了一些膏药
63144057,我是甲亢，刚检查出来，医院给我开了甲巯咪唑片，利可君片，盐酸小檗胺片还有双环醇片。医生说有的药一天3次，没说是饭前还是饭后，就是想问如果一天3次的话该怎么吃，是尽量8小时吃一次还是早中晚吃，是饭前吃还是饭后吃？就是想问如果一天3次的话该怎么吃，是尽量8小时吃一次还是早中晚吃，是饭前吃还是饭后吃？
30014203,阜阳治疗阑尾炎专科医院我现在怀孕5个月了，我的右下腹经常性的会隐隐的痛，我怀疑我可能是患有阑尾炎了，请问如果在怀孕期间患有阑尾炎怎么办？
32824109,淋雨后感冒咳嗽并高烧会得肺炎吗？
58027626,导致癫痫病人死亡的原因是什么？
45090195,我男的不会怀孕怎么办啊怎么治疗啊
51645932,人流后来大姨妈流的特别厉害，没事吗？
33076788,鼻子里总感觉有臭味是怎么回事
21823651,早饭后运动一会晚饭后运动三十分会瘦吗多久会？早饭后运动一会晚饭后运动三十分会瘦吗多久会瘦。
31178794,双顶径9。3头围33。5股骨长6。8腹围33。？双顶径9。3头围33。5股骨长6。8腹围33。5，宝宝有多重。
16733086,怀孕四十天，孕酮低，吃了保胎药黄体酮胶丸，当晚阴道出血，怎么回事？宝宝还能保住吗？
4478651,每次过完性生活后第2天就会头昏。腰酸背痛。我该如何治疗。
55211476,小腿骨折用骨肽输液好，还是骨瓜输液好？
8512129,全部症状：发病时间及原因：治疗情况：去年检查有虹膜睫状体炎，经过治疗好转一些了，但于今年4月中旬双眼又发病了，现在又连续流了好几天鼻血了，请问这会是白血病吗？
32157457,我感冒了，打喷嚏太厉害，鼻涕一直不停的流，太难受了，怎么办如何快速治疗
21353158,麻腮风疫苗接种后几天出现抗体
9624139,本来很简单的落枕，左侧。经过拔罐和擦药油，30分钟后，疼痛恢复了。晚上睡觉疼痛放射到颈后和头顶左侧。
12673414,脊椎压迫神经左胳膊疼怎么治疗、
34309645,明星也有阴道松弛困扰么？一般明星都用哪种方法缩阴呢？樱莓露是不是很常见呢？怎样改善阴道松弛效果好呢？
4312455,狂犬疫苗注射后针眼周围有肿又痒怎么办
9290828,患者信息：男19岁广东佛山老是气短、总感觉全身无力、睡觉之后有点头晕和眼睛肿胀、大便较硬且臭。弄的学习、工作都难以集中精力……给我一些生活或其他方面的建议就行曾经治疗情况及是否有过敏、遗传病史：无
53841635,头晕迷糊不想吃东西，吃完一会还想吐，我想问医生这是咋回事感谢医生为我快速解答――该如何治疗和预防
57383867,我第一次怀孕，怀孕二个月去做了b超说胚芽未回声，又说胎儿发育不良，孕酮低，然后做了清宫手术，请问下胎怀孕也会有这样的情况？我好害怕
58823194,脚背里面缝了一针，外面缝了六针，拆线过了一天，可以穿鞋吗
21137637,怀孕一定停经吗四五号做爱，十五号准时来经，请问我是不是一定没怀孕？
42009431,突然晕厥，四肢发麻今天妈妈突然晕倒了，说四肢发麻，连嘴都发麻了，自己想起起不来。10年前妈妈在生产妹妹的时候是胎盘粘连，一度晕厥，做了手术才醒过来的…就没有再有过月经。她这是什么情况，谢谢。
25738011,手脚发热，爱流汗是什么病，该怎么治疗
34654564,低血糖是不是糖尿病的前兆啊我老公一饿就出冷汗。还发抖。都说是低血糖的症状。但是也不敢多吃糖。怕以后会得糖尿病
8099833,患者信息：男0岁江西南昌生下来就有，在脸部周围怎样照顾小孩曾经治疗情况及是否有过敏、遗传病史：好了又有
28518023,我想知道糖筛和葡萄糖筛查有什么区别？
44003651,痔疮发了上大号上不出来痔疮是不是你发了向是有什么东西出来了上大号上不出来有4天了
10693324,左耳到耳后头痛（主要症状、发病时间）：左边颈椎痛和左耳后头痛，半年多无是什么病化验、检查结果：有骨质增生
32081747,我这是得了艾滋病吗？一个月之内两次和网友无套做爱这之内有发烧脸发红背上起痘现在有一点头疼头晕龟头上起小红点请问是艾滋病吗？求解
13827343,怎么才能检查出甲状腺低下
47180549,我是一名怀孕六个多月的孕妇。我是一名孕妇，怀孕六个多月了，做了心电图检查，心率135每分钟，看了内科医生，怀疑我得了甲亢，给我开了益心颗粒。请问我能吃这药吗，有什么影响…
11895995,全部症状：大便疼痛发病时间及原因：2个月治疗情况：吃的是清火的，抹的马应龙痔疮膏
21664573,包皮手术裂开包皮手术后裂开了怎么办？而且伤口上面还有水
44634434,宝宝肚子胀气怎么办？宝宝四个人月大肚子鼓鼓的哭闹睡不好怎么办。
55137182,怀孕三个月感冒咳嗽特别厉害我现在怀孕三个月，半个月前就咳嗽感冒，只到现在也不敢吃什么药，可是现在咳嗽的更厉害了，我想问医生我能吃什么药吗？
59419683,刚开始嘴边上火起泡，后来自愈了，但是其他地方又起，现在脸上这个泡很大还有点硬，每次挤出来的都是黄水，而且很多，但是挤出来就好了，现在脸上这个又打又硬还有点疼:
13561492,每月例假都准时，只是血不多，会影响怀孕吗
42628170,月经程黑色，固体，像沙子散的，经期短量少，怎么回事儿有过流产经历
62813115,25+3周四维检查，胎儿发育一切正常，但是有脐带囊肿，请问这个严重么？这个和遗传有关么，严重么
64317334,吃了米菲司酮片还会不会怀孕啊
51515704,我现在怀孕20周可以预约做四维彩超吗我现在可以预约的上吗、什么时间去做四维彩超？
27488229,清宫流产术后，大概多久才可以再要宝宝呢？多久才能知道清宫没残留呢？要做哪些必要的检查呢？谢谢。
15259150,我脱发，早泄，是肾阴虚还是阳虚？
53617842,三个月婴儿容易被吓醒大哭宝宝今天满三个月，白天打过预防针，回来中午睡着突然醒来大哭，脸胀红，手握拳用力伸直，眼睛瞪圆，表情惊恐，后面下午和晚上又有过两次，以前一个月左右和两个多月时都有过，但没有今天这么频繁，这是惊吓所致的吗？
20261308,排便时感觉用不上力，肛门直肠无力，排便排不净。明明知道还没排净，在肛门处就是排不出来，用不上力气。请教医生是怎么回事呢。谢谢1
58971301,怀孕4个多月，老公熏艾灸，可以把精液射进去对胎儿有影响吗？
22941552,胃冒酸长期服用雷尼替丁有没有副作用主要问一下长期服用雷尼替丁抗酸药，对身体有没有副作用谢谢了
28071187,我下午的时候突然发热、咳嗽，全身乏力，周身疼痛，没有痰，也没有流涕不鼻塞，请问是普通感冒吗？
64322542,小孩鼻子每天晚上不通气，也不流鼻涕，是不是鼻炎啊（妈妈有鼻炎）
59256500,到了阴雨天得时候，右脚就会疼，偶尔中午午睡起来时，疼得像抽筋那样。:
46873710,我的右下腹，右腰底，右腿根部，右背疼，性交后出少量血子宫内膜有阴影请问是啥病
23833336,大便带血是怎么回事？该怎么办？痔疮手术大便带血怎么办大便不干，带有血块。请问有没有可以不用做手术的吗？怎么办呢？
41753490,我的小姨去年出过车祸，背部骨折，医生当时让回去休养，一年了一直都没有好，之后去医院复查，没有查出原因想做CT，查出原因
27277734,心血管老化病，吃什么药好？大概两三年前就开始觉得，胸口心脏的地方有点疼痛，而且经常性的头晕，要长期卧床，到医院做了一系列详细的检查，医院诊断为心血管老化病，请问这要吃什么药。心血管老化病要吃什么药？
42414172,两个月了，胸闷气短，焦虑，恐惧，喜欢到处走，心情不好就犯病，没治疗，我该怎么治疗
46721733,支气管肺炎如何治疗已经咳嗽一个月了药吃了不少就是不好有好的治疗方法
47706778,李教授，我孩子后背上部长有一包块，大概13年了，做磁共振后是胸脊膜膨出，7月5日做了磁共振检查我想知道做手术会动脊部的骨头吗
62324968,神经官能症吃点什么药最好呢现在正在吃免煎的中药想问问有没有更好的药
50359413,孩子第一胎唇裂怎样避免二胎也是呢怎么预防唇裂呢
3085290,是左眼有3个月了还没有消
17957491,我怀孕八个月了宝宝头部8。5，腹部28。7四肢6。5请问我宝宝有多重，小吗
15800400,腰椎第一节压缩性骨折需要多长时间恢复好
41858232,怀孕五个半月检查四围彩超的结果是左侧侧脑室脉络丛囊肿合并左室内可见两个点状强回声右室内可见一个点状强回声较大者直径约2MM建议查染色体没有这个对孩子影响大不大孩子还能不能要（）
10348581,全部症状：怕冷，易打喷涕，从小就这样，后来得了失眠，体质很差，全身怕冷，弱不禁，鼻子受不了。发病时间及原因：从来如此。治疗情况：检查均好只说是亚健康
53403448,小孩个子比同龄小孩个子要矮一个头，不太爱吃饭，可以吃这个药吗？不知道吃这个药合不合适。
9239764,宝宝吃奶期间腋臭能用药吗
4233967,小孩刚生下一周，鼻塞，头痛
11891177,全部症状：左耳听不见发病时间及原因：从小就没有鼓膜治疗情况：未手术
21464125,胎动减了是怎么了？我怀孕35周了，胎儿一直在早上，中午，还有晚上动得特别历害，可从昨天感觉胎动减少了，而且不像以前那么幅度大了，这是怎么了？
4787838,特别是晚上睡觉的时候，身上发热比较严重，挠时会出现抓痕和风团
64902861,包皮手术后肿怎么办啊？？可以用灯烤么
61243965,孕妇有地中海贫血怎么办有到医院做过检查孕妇地中海贫血怎么办
3083615,右腿比左腿细，并且膝盖痛，上楼打软腿
30139298,包皮手术第一麻醉是不是很疼
59283535,前阵子去了医院做了身体检查，医生说我得了羊角风，我应该怎么治疗，应该多多注意饮食方面的问题有哪些呢。
44968394,上肢左手发麻无力下肢右腿发僵无力右腿灼烧感。本次发病及持续时间:4个月目前一般情况:上肢左手发麻无力下肢右腿发僵无力右腿灼烧感。病史:以前无以往诊断治疗经过及效果:无辅助检查:无其它:无
50181891,怀孕七周有大量出血孩子不想要，是否已经流了怀孕七周去医院检查B超说胎位不好，前面也有2次出血，昨晚到今早又有大量血块排出，现在没什么出血了，这个孩子我们不想要但由于人在巴西不让做流产，你说我这种情况是不是流了？要不要马上去医院检查？
27824216,流感疫苗对胎儿的副作用？我在上周的时候注射的流感疫苗，可是我这周去医院做检查才发现我已经怀孕了，医生告诉我怀孕已经有三周的时间了，是在注射流感疫苗以后，听说孕妇不能乱用药，我担心会对我的孩子有副作用。请问一下我注射的流感疫苗对我的胎儿有副作用吗？
37117157,甲状腺结节肿胀疼痛吃什么药治疗
42374016,做了包皮手术之后多久可以上班？
14899734,偏头痛，症状是右侧太阳穴和右眼眶痛，有五六年的病史，每年都要疼一段时间，十多天做了鼻窦炎和鼻中隔偏曲，可还是每天都要疼一
10061713,我怀孕3多天了，可刚开始不知道吃了两片感冒药，胎儿会健康吗，还能要这个宝宝吗
51282127,经常拉血，肛门疼痛需要吃什么药啊？经常拉血，肛门疼痛需要吃什么药啊？无经常拉血，肛门疼痛需要吃什么药啊？
9176881,全部症状：我看了你的回答，你说可能是颈椎椎间盘突出（可能性比较大）压迫神经引起双手发麻及痛的症状或缺钙，建议到医院做颈椎CT检查及验血钙。那请问后脑勺也有点麻会不会有脑动脉供血不足的可能性存在，如果是这方面原因，要做什么检查？谢谢。治疗情况
13491222,我这几天右脚背木木的，轻轻一拍就发紫肿胀，请帮我看看是怎么回事
21598948,失眠多梦，心慌气短，冬怕冷，记忆力下降，请问可以喝桂附地黄丸吗喝过几天中药想请教一下专家意见
17866076,我经常感觉到累，，，是不是肾虚阿？应该吃什么药阿？
28727593,临平痔疮要动手术吗、要住院吗、大概多少费用
48839498,我老上火便秘。吃啥药可以泻火通便啊
21757864,掏耳朵是被小孩撞，当时很痛并出血了，请问是不是？掏耳朵是被小孩撞，当时很痛并出血了，请问是不是膜破了，会不会聋，要吃消炎药什么的吗。
24222956,电焊对人体有哪些伤害，伤害有多大我就是在烧电焊，想了解一下
27026827,头发稀薄，我现在有准备怀孕，是不是也可以治疗呢
61441357,尿道外很痒尿道外靠前的位置痒，不是阴道，怎么办，也是天天洗的
37473293,宝安妇幼保健院预约想做无痛人流，请问预约什么科上次经末10号，想做无痛人流，请问预约什么科无痛人流，请问预约什么科
29079275,我的孩子得肠炎医生开头孢孩子吃过敏该怎么办前2天得有点拉肚子大便不成形怎样让孩子好起来
11253942,全部症状：吃东西的时候出气声音不对发病时间及原因：吃东西时治疗情况
58792872,眼睛红肿流泪眼睛红肿流泪
31845088,去年十月得知甲亢，已经喝碘131治疗，今年四月份抽血做了甲功5项检查，一项血清促甲状腺素偏低，只有0。04，T3，T4都正常。但这两个月眼敛很浮肿，脾气也不好，请问是甲亢引起的吗？眼敛浮肿，不知是否甲亢引起？
4035201,怀孕初期吃感冒药和打点滴对小孩有什么影响吗？
65642520,最近我老是全身无力，坐着躺着都总是觉得累，全身非常容易麻木特别是腿跟胳膊。稍微天一热就头晕。请问是是怎么啊？
23775104,地贫初塞阳性是什么病婚检查出的这个是属于地中海贫血吗
58404387,我最近老是反复的出现胸闷，气喘，并且伴有呼吸困难，咳嗽，经常有鼻塞，打喷嚏，并且眼睛老是发痒。在最严重的时候感觉呼吸非常的困难，感觉都快窒息了，最近去医院检查说是得了支气管哮喘。
35423894,两周多孩子吃带鱼脸上过敏湿疹膏能用吗
34756672,是肠炎吗？吃什么药？大便希一天四次。一年多了怎么办？
46330021,我宝宝有先心病室缺我最近一段时间左后背有点酸痛第一次发现时经常侧躺着玩电脑开始痛的心跳是60-80之间小时候不会经常感冒没得过肺炎肝炎什么的我有高位糜烂性胃炎有时候左胸有点痛持续1-2秒我是不是先心病？为什么疼？
36060339,男人要怎样才能让女人怀孕
57304768,左手发麻是怎么回事有何风险？请问。
33035352,准备怀孕，都需要做什么检查？之前意外怀孕，后来早产了，羊水发混胎盘也不正常，孩子身上发绿，医生说子宫炎症太大了，现在想要宝宝，想彻底检查一下，对怀孕不利的都需要检查些什么？？
10708053,全部症状：肛周有肉瘤，疑似痔疮，时好时坏。发病时间及原因：7年了，怀疑是生孩子生的。治疗情况：未治疗过
53540686,给狗打针的时候扎破手指，用打针吗？我家小狗这两天吐，我在给狗打针的时候针头刮破了手指，怎么办？
65560856,婚检单子上写可以怀孕是什么意思
20253235,我小孩出生一个多月，脐带还没掉怎么办我小孩出生一个多月，脐带还没掉怎么办
58774764,本人不知为什么做爱射精的时候没快感，射出来也没力？
48343612,看东西重影头晕是什么病用什么药
22658753,我贫血，气虚血虚，不过很容易上火，脸色有点黄，有点胖，可以喝当归、白芍、川芎、熟地，四味药汤吗？
18163817,双下肢水肿，并伴有腹部肿。全身无力，吃得少。气喘，多眠。此前l经常咳嗽有痰，此间服用复方丹参滴丸和酒石酸美托洛尔片后，咳嗽减缓。
50817782,辽宁治疗羊癫风病的医院得了癫痫病，不知道病因，想来想去也只有产前的脑损伤原因了。产前脑损伤会不会引发癫痫病。
52210350,由于刚剖腹产10个月就又怀孕，所以药流了，第三？由于刚剖腹产10个月就又怀孕，所以药流了，第三天就有白色绒毛状圆球流出来，而且之后的两天都有血色的肉样的块状物出来，之后的5。6天就如正常月经了，之后就干净了，也无任何身体异常。请问这是否是流干净了。现在已经第11天了，请问还用去医院做检查。
36005768,想要做爱延长时间间每次做爱时间很短就射精了，有什么办法能延长射精时间吗？
67497802,总是手脚抽筋，最近指甲特别容易断，我没有留长指甲的习惯。曾经的治疗情况和效果：没有
13667467,我母亲77岁，乳癌晚期，在化疗，很瘦。连续每天吃了3调羹乳清蛋**后，喉咙发肿发白，不能进食，请问怎么办？谢谢。
46021798,胸背部疼痛一年多我左边胸部和背部痛了一年吃了很多药也没好做胸部CT说是两肺尖小形肺大泡过了大半年以后再去复检肺大泡没有了可胸部还是会痛我怀疑是胸椎出了问题请问下需要做些什么检查
20095252,打掉两个孩子还有可能怀孕吗？人流
59046492,某患者，男性，35岁，于今晨6时解黑便，呈柏油样、糊状，约500克，7时，病人恶心、呕吐咖啡色胃内容物，约800毫升，伴口干，心慌，乏力，出冷汗，以上消化道出血急诊入院。查体:T36。8℃，P102次/分，BP90/65mmHg。根据以上病人资料，列出两个护理诊断，并根据此诊断做出护理计划:
63191624,唐筛低风险需要无创吗2013年有过不良孕史胎儿隔疝，现在又怀孕了唐筛低风险需要做无创吗？
29448448,肾虚吃什么药？就是脱发，牙齿松动
48326194,女，49岁，月经正常，量少，有萎缩性胃炎，轻微便秘，畏寒，口腔周围常年长痘
26078562,如何检查慢性荨麻疹的过敏源
29537315,脚趾头骨折怎么办脚趾头骨折怎么办
20148894,寻医，胆汁反流性胃炎和过敏体质者可以吃什么？我是有胆汁反流性胃炎和过敏体质的人，想问下我能吃一下的食物吗？
69233327,有怀孕5个月脚背烂的人吗？
65281935,扁桃体发炎有发高烧想吐舌苔发白症状用林可霉素输液和肌注安痛达
13318963,我母亲最近走路不稳，记心极差，在医院查是小脑轻度萎缩，在县医院住了20多天院，出院后，没有好转，请刘医生明示，谢谢。
19840017,早上来起来口干，嗓子疼，老有痰，下身脚凉，白带有点多，还痛经，可以用饮食治疗吗？
55859583,今天小孩睡觉起来好多眼屎，眼睛好红，是上火还是红眼病？要吃下火药，还是看医生
8635095,全部症状：脚板掉皮不痛不痒发病时间及原因：4年治疗情况：没治疗
71272443,就是不能动一活动大量出汗，而且就是冲完凉还是大量出汗，而且汗不停的出，请问这是什么原因，是肾虚吗？
39239228,输卵管通吗打算要孩子一直要不上，那天去查说是有炎症，后来去查还是说有炎症，线索细胞++，请问专家还用检查输卵管吗？检查输卵管通不通大约多少钱？我有了一个宝宝了，打算要二胎，输卵管应该没问题吧。
27330827,双脚大脚趾一直发麻？之前只是左脚大脚趾发麻，最近右脚的大脚趾也开始发麻、发木的感觉。
13612222,我在怀孕五个月零七天的时候做了超生检查，查出了胎儿患有双侧脑室脉络囊肿，分别探及11-6mm，6-5mm，请问他会自动消失吗？消失后对孩子以后的智力有影响吗？
9650684,患者信息：男19岁有肛裂的情况。该怎么办呢
36553866,肛肠科痔疮能看吗每天便秘便血
38218242,我家小孩今天检查出贫血宝宝9个月了。今天检查是中度贫血。是母乳喂养的
39286306,我脚冰凉还出汗，早泄，腰膝酸软…是肾阳虚吗
18179329,长期便秘是怎么回事呢请问。我该吃什么药
31175536,右侧腰疼、弯腰就疼也带右腿微疼，躺下起来吃劲什么病？怎样治疗？
57848740,我和老公都结婚三年多了，而且我们在做爱的时候都没有采取避孕措施的，可是还是没有怀上孩子，我俩都怀疑我们患有不孕不育，所以才会导致怀不上孩子的，我们都很着急啊。请问对不孕不育的造成的原因？请问治疗不孕不育的方法是什么。
68424037,怀孕16周，做三维彩超的意义是什么
17679956,我是12月17号来的大姨妈，7天干净了，我在25号26号都有同房，这个月还没来大姨妈是不是怀孕了呢？因为我平时每个月大姨妈都是提前5，6天的，可这个月到现在还没来，急死我了。
45893411,月经不调子宫寒冷我是月经量少老是退迟肚子寒是什么药治疗或吃什么能补
6894646,全部症状：全身骚痒发病时间及原因：过敏体质。从9月初至今。治疗情况
42242780,我小腿和脚踝骨折65天啦，脚背肿，最近很痛，好像流水一样，一点痛马上一片麻痛
4196650,最近一个多月右脚脚心有些疼痛，脚趾有时麻木，是何原因？
4135649,下肢无力，站不起来，不能行走
56751775,我婆婆是乡下的，最近孩子放暑假，我就想着让孩子去婆婆那边玩玩，可是几天婆婆打电话说孩子吃坏东西了，去医院检查说是得了小儿洋地黄中毒，对这种并不了解，这个病要怎么办？我要不要把孩子接回来呢？急死了。小二洋地黄中毒怎么办？
52007231,杜主任我患腰间盘突出，椎管狭窄，还有腰椎滑脱，有什么比较有效，好的治疗方法吗？在医院做过正骨不知能不能治愈
50072272,怀孕3周左右腰痛，酸痛
25402788,我想咨询一下，酒后第二天腹泻，是不是慢性肠炎？饮食上的注意事项和常用药品。
57803154,我孩子最近消化不是很好，吃进去的东西不少，但是很少排便，小肚子一直都是圆圆的，好像是消化不好了吧，老是吃的多排的少，担心孩子体内会积攒毒素的。
17100144,最近一个星期不爱吃饭，有时恶心胃痛，还浑身无力，事怎么回事
24414947,艾滋病？医生我怀疑我的了艾滋病怎么办。
38366210,九个月宝宝大便带血怎么办九个月宝宝大便带血怎么办。用什么药控制
26242252,请问下我是否中暑了？头疼的厉害，而且头晕想吐。
35109575,医生，我想向你咨询一下。我是最近刚查出怀孕6周，之前一直没有为要孩子做准备。在月初感冒吃过药，平时偶尔喝过红酒，现在又有点感冒，请问这些对胎儿有影响吗？没有检查过，自己测出怀孕不知道自己怀孕，感冒吃过药，偶尔吃饭喝过红酒，请问这些对胎儿有影响吗？
52029968,我想早点怀宝宝，可我怕破膜痛。可以告诉我有不痛？我想早点怀宝宝，可我怕破膜痛。可以告诉我有不痛的方法吗。
63944230,先天性心脏病室间隔缺损0。3cm没发病，现在怀孕了能生孩子吗？感谢医生为我快速解答――该如何治疗和预防
16835615,数胎动宝宝么动的厉害没法数，子宫附近有时会痛一会又好了
48112189,恋足舔丝袜恋高跟鞋鞋看见女人穿丝袜就想舔包括小女孩下面就硬想射她们
54463597,双手颤抖多年双手颤抖多年，是不是特发性震颤？怎么治疗？
63276400,心慌，胸闷胸痛，心律不齐，头眩晕，头痛，发病手脚冰凉，麻木，无法睡觉，是什么情况，怎么诊治
27093652,女性子宫寒冷会导致不孕不育吗？应该怎么治？女性子宫寒冷会导致不孕不育吗？应该怎么治疗。在社区医院检查，医生让吃药看情况继续吃药会解决问题吗？
52582974,我怀孕要满12周了，去检查要建卡是建什么？我怀孕要满12周了，去检查要建卡是建什么卡以后就怎么去检查了，谁知道。
27413107,恶性甲状腺结节的症状检查出患有恶性甲状腺结节，医生开了一些药，正在吃。想咨询一下医生，恶性甲状腺结节的症状都有哪些，会有什么危害。
67406725,请问我是甲亢t3t4高，还急着要孩子想问先不吃药先要宝宝可以吗
6931631,全部症状：大便时带血，便后疼痛。发病时间及原因：治疗情况：曾在齐鲁医院诊治，用栓剂和消炎药，用药五天症状消失，停药后几天又复发。再次用同样药物症状消失，几天后再次复发。
66062630,孕妇贫血，头晕，胸闷。失眠。
20270606,甲亢怀孕对小孩子影响大吗？流产和死死胎的机率如何？怎样才能避免这些症状呢？我甲亢现在是第二次复发的，第一次治疗两年，停药的。停药半年又复发了，现在吃了半年的药了。现在怀孕了，我想把宝宝留着，又怕对宝宝不好。医生说对宝宝没多大影响，是吗？医生说容易流产或死胎，我要怎么避免？我很想要这个孩子。
21427034,我怀孕快4个月了。今天检查出戊肝阳性。对宝宝的？我怀孕快4个月了。今天检查出戊肝阳性。对宝宝的影响有多大？要这样治疗。
22963290,频发性室早如何治疗？？前几天心脏那里不舒服，去医院做了心电图，结果为窦性心律和频发性室早搏，请问应该怎么办啊？我这是什么病，我也不了解，只是听医生说了几句是这样的，我总是感觉胸闷气短，呼吸还不顺畅。应该怎么办啊。频发性室早搏如何治疗？
11424333,全部症状：小腿胫腓骨闭合性骨折发病时间及原因：2个半月前，车祸治疗情况：当地医院治疗，外固定架固定，2个月时拍片检查已有骨痂形成，然后拄单拐轻微负重，现在仍吃接骨药问80天能否扔拐下地负重行走，腿肿什么时候能消失，用吃消肿药吗？
38432731,腮腺炎疫苗是每年都打吗？
35596664,脸红，发热，手脚冰冷脸红，发热，通常在下午，晚上
57855699,怀孕6个月老是想尿尿怎么回事、一次只能尿一点
29277043,谢谢，请问医生肠胃炎，低热，如何处理？
5270036,腮腺炎的症状有那些，有什么表现
63525914,四肢麻木，腰椎骨质增生，膝关节骨质增生
52890848,，在娄底市妇幼做四维彩超，检查出宝宝有脑积水，心脏也有一点问题，体重偏小，医院建议引产，但需要到省妇幼检查出证明，请问可提前预约四维彩超吗？我现已怀孕七个月，在娄底市妇幼做四维彩超，检查出宝宝有脑积水，心脏也有一点问题，体重偏小，但需要到省妇幼检查出证明，请问可提前预约四维彩超吗？
17242571,前庭大腺囊肿手术后多久能痊愈
40443372,主要症状:经常犯困脖子酸痛是不是预椎病引起的还是贫血或者低血压低血糖引起如果不吃早饭就会头晕。浑身无力中午饭也不吃的话就会晕倒。困是不是和低血糖有关我是程序员。有轻微的颈椎病。天天犯困是怎么回事脖子酸痛是怎么回事发病时间:化验检查结果:
29270907,肾虚阳痿早射怎么办呢医生肾虚阳痿早射怎么办呢医生已经半年了，苦恼的狠呢想让医生帮我解答下上面所说的问题谢谢
16464449,中央型腰椎间盘突出，向右突出0。6，坐骨神经疼，钙化，怎么治疗好？
45285003,嘴唇上下额都很多痘痘，是不是热气呢？
22016069,高医生。我家小孩这种是轻微的隐形唇裂，就像左嘴边有条线一样，不是很明显，像这种情况是怀孕时哪里出了问题呢？我偿家庭里没有这种基因的
28985325,你们医院能做排畸b超吗现在怀孕26周？你们医院能做排畸b超吗现在怀孕26周+5天。检查宝贝是否健康
32050235,早期脑梗怎么办，怎么治疗脑梗塞最好？
54224318,预防脑血栓能按摩吗头疼左手微麻能按摩吗是不是脑血栓前兆啊
39785727,我爸今年78岁20多岁的时候有一次从高台阶一脚踩空造成左腿髋臼骨折和髋关节脱位从此后腿一长一短走路很痛苦一直说做手术也耽搁了最近我有时间想让我爸把手术做了吃过一些骨质的药没有效果吃过一些骨质的药没有效果
69544946,每次大便后痔疮都脱出，收纳不回去了，想问每次大便后痔疮都脱出，收纳不回去了，想问下什么痔疮，做手术要多少钱，多久能好
31169083,宝宝眼睛发红是怎么回事啊？刚出生12天的女宝宝，内眼角红红的，还有黄色的眼屎是怎么回事啊？
35815146,阑尾炎怎么治疗，怎么调理不再犯，不用手术可以吗相关疾病：阑尾炎我也要
50492889,有盆腔积液能怀孕吗。我刚做检查子宫前位，切面形态，大小未见异常，子宫肌壁回声均匀，内膜居中，厚约13mm。双侧卵巢未见异常回声。盆腔内见深14mm液性暗区影响怀孕吗
10373827,眼睛很容易流眼泪一直有眼袋和眼屎有时又很痒
36738765,宝宝气管异物取出后五天了还高热，怎么办
64299731,请问孕妇是O型的丈夫是AB型孕妇中的胎儿有可能是AB型的么
36354105,阴道瘙痒刺痛是妇科病吗？这两天白带很多，像豆腐渣那样，外阴和阴道都很痒，阴道还有刺痛感，很难受，我洗澡的时候用清水洗了可是还很痒，白天上班我都没有心情。这不是妇科病引起的？我以前没有试过这种情况的。请问阴道出现瘙痒刺痛是妇科病引起的吗？
17422021,气候干燥容易引起咽炎，进而出现咽喉疼痛、咳嗽等症状的孕妇，可以吃什么药？或其它的东西可以治疗的？？
30438802,怀孕6个多月小脑延髓池宽8。7MM，侧脑室后角宽7。9正常吗？正常是多高呢？一个医生说偏高，另外个医生说是正常的
11427844,股骨长度比肱骨长度短，16周时候的B超
55278158,糖尿病空腹血糖7。8空腹血糖7。8需要吃药吗？还是通过饮食控制比较好？我不是太想让我爸吃药，觉得会有副作用。帮我解答一下吧，谢谢
59585536,今天宝宝咳嗽出一大口痰，这样好吗
